ID,valor,marca,modelo,ano_produzido,categoria,combustivel,quilometragem,cambio,cor
319,5802,TOYOTA,Prius,2007,Hatchback,Hybrid,140000.0,Variator,Green
320,2901,HYUNDAI,Sonata,2018,Sedan,Petrol,45494.0,Automatic,White
321,1882,TOYOTA,Prius,2017,Sedan,Hybrid,47672.0,Automatic,White
322,22894,NISSAN,Pathfinder,2010,Sedan,Petrol,109100.0,Automatic,Blue
323,11290,HONDA,FIT,2013,Sedan,Hybrid,145000.0,Automatic,Silver
324,6586,BMW,318,1997,Sedan,LPG,270000.0,Manual,Green
325,14426,TOYOTA,Camry,2006,Sedan,Hybrid,188800.0,Variator,Grey
326,36065,MITSUBISHI,Outlander,2016,Jeep,Petrol,39000.0,Variator,Silver
327,27284,TOYOTA,Camry SE,2014,Sedan,Petrol,52000.0,Tiptronic,Black
328,21639,SUBARU,Forester,2016,Jeep,Petrol,34000.0,Variator,White
329,7840,HYUNDAI,I30,2009,Hatchback,Petrol,140000.0,Automatic,Silver
330,7840,MERCEDES-BENZ,E 200,1998,Sedan,CNG,180003.0,Manual,Black
331,282,FORD,Escape,2008,Jeep,Hybrid,220474.0,Automatic,Grey
332,1646,MERCEDES-BENZ,GLE 350,2016,Jeep,Petrol,59099.0,Automatic,White
333,24198,HYUNDAI,Tucson,2013,Jeep,Diesel,124000.0,Automatic,Silver
334,25365,HONDA,FIT,2013,Hatchback,Petrol,34682.0,Automatic,Grey
335,1725,CHEVROLET,Malibu,2014,Sedan,Petrol,310061.0,Automatic,Blue
336,314,ACURA,TL,2010,Sedan,Petrol,162453.0,Automatic,Silver
337,17249,TOYOTA,Prius,2012,Sedan,Hybrid,22400.0,Automatic,White
338,470,MERCEDES-BENZ,E 350,2010,Sedan,Petrol,229904.0,Automatic,Black
339,31361,HYUNDAI,Sonata,2014,Sedan,Petrol,62000.0,Tiptronic,White
340,4704,HYUNDAI,Elantra,2007,Sedan,Diesel,54279.0,Automatic,Silver
341,12720,CHEVROLET,Cruze,2011,Sedan,Petrol,135759.0,Automatic,Grey
342,26372,HYUNDAI,Tucson,2013,Jeep,Diesel,120534.0,Automatic,Silver
343,13485,BMW,X5,2003,Jeep,LPG,189000.0,Tiptronic,Black
344,25591,HYUNDAI,Elantra,2014,Sedan,Petrol,140000.0,Automatic,White
345,6429,MERCEDES-BENZ,C 300,2010,Sedan,Petrol,108517.0,Automatic,White
346,251,LEXUS,RX 350,2016,Jeep,Petrol,107030.0,Automatic,Grey
347,39829,LEXUS,GX 460,2010,Jeep,Petrol,155821.0,Automatic,Black
348,13172,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,325811.0,Automatic,Black
349,627,TOYOTA,CHR,2019,Jeep,Petrol,24339.0,Automatic,Blue
350,8097,DAEWOO,Lacetti,2009,Sedan,Petrol,130000.0,Automatic,Black
351,12388,BMW,X5,2012,Jeep,Diesel,420794.0,Automatic,Black
352,18503,HYUNDAI,Sonata,2012,Sedan,Hybrid,280480.0,Automatic,Silver
353,12231,HONDA,Insight,2010,Sedan,Hybrid,150000.0,Variator,Black
354,40,HONDA,FIT,2002,Hatchback,Petrol,135000.0,Variator,Black
355,17054,HYUNDAI,H1,2011,Universal,Diesel,237853.0,Automatic,Silver
356,5300,HONDA,Stream,2001,Universal,Petrol,111000.0,Automatic,Black
357,9565,HYUNDAI,Sonata,2015,Sedan,LPG,42000.0,Automatic,Orange
358,24302,CHEVROLET,Malibu,2015,Sedan,Diesel,60618.0,Automatic,Black
359,18817,TOYOTA,Camry,2009,Sedan,Petrol,230400.0,Automatic,Silver
360,1960,NISSAN,Altima,2014,Sedan,Petrol,127918.0,Automatic,Red
361,17249,HYUNDAI,Sonata,2016,Sedan,Petrol,77000.0,Tiptronic,Silver
362,15530,HYUNDAI,Sonata,2016,Sedan,LPG,280016.0,Automatic,Silver
363,11290,HYUNDAI,Sonata,2016,Sedan,LPG,270874.0,Automatic,Silver
364,24148,TOYOTA,Prius,2013,Hatchback,Hybrid,118000.0,Automatic,Sky blue
365,10036,HYUNDAI,Sonata,2014,Sedan,LPG,362868.0,Automatic,Silver
366,18817,HYUNDAI,Elantra,2015,Sedan,Petrol,85000.0,Tiptronic,Black
367,10349,LEXUS,CT 200h,2014,Hatchback,Hybrid,132563.0,Automatic,Red
368,549,LEXUS,RX 350,2010,Jeep,Petrol,138211.0,Automatic,Black
369,9252,HYUNDAI,Sonata,2015,Sedan,LPG,391625.0,Automatic,Orange
370,55823,HYUNDAI,Tucson,2018,Jeep,Diesel,38577.0,Automatic,Black
371,25089,TOYOTA,Camry,2013,Sedan,Petrol,132800.0,Tiptronic,Blue
372,18669,HYUNDAI,H1,2011,Minivan,Diesel,52686.0,Automatic,Silver
373,941,LEXUS,RX 450,2012,Jeep,Hybrid,232357.0,Automatic,Black
374,15053,FORD,Transit,2001,Microbus,Diesel,253206.0,Manual,White
375,10660,HONDA,FIT,2014,Hatchback,Hybrid,76525.0,Automatic,Blue
376,37000,HYUNDAI,Tucson,2016,Jeep,Diesel,80000.0,Automatic,Silver
377,18826,SSANGYONG,REXTON,2011,Jeep,Diesel,186412.0,Automatic,Silver
378,14583,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,230696.0,Automatic,Black
379,21012,MERCEDES-BENZ,Vito,2007,Minivan,Diesel,285000.0,Manual,Red
380,5645,MITSUBISHI,I,2011,Hatchback,Petrol,92000.0,Automatic,Brown
381,18826,SSANGYONG,Actyon,2010,Jeep,Diesel,120000.0,Automatic,Silver
382,22649,HYUNDAI,Tucson,2011,Jeep,Diesel,142000.0,Automatic,White
383,16590,HYUNDAI,H1,2011,Minivan,Diesel,42415.0,Automatic,White
384,31988,TOYOTA,Camry,2014,Sedan,Hybrid,51000.0,Automatic,Grey
385,8624,DAEWOO,Lacetti,2009,Sedan,Petrol,19999.0,Automatic,Grey
386,21012,TOYOTA,Camry,2015,Sedan,Hybrid,89000.0,Variator,Silver
387,10663,HONDA,FIT,2014,Hatchback,Hybrid,114000.0,Automatic,White
388,220,MERCEDES-BENZ,E 350,2014,Sedan,Diesel,95987.0,Automatic,Black
389,13485,VOLKSWAGEN,GTI,2006,Hatchback,Petrol,161000.0,Manual,Black
390,5331,MITSUBISHI,Colt,2003,Hatchback,Petrol,241589.0,Variator,Sky blue
391,7370,OPEL,Zafira,2000,Minivan,Petrol,260000.0,Manual,Silver
392,11900,FORD,Transit,2003,Microbus,Diesel,195000.0,Manual,Yellow
393,17249,VOLKSWAGEN,Jetta,2015,Sedan,Petrol,55000.0,Tiptronic,Black
394,4391,MITSUBISHI,Pajero Mini,2006,Jeep,Petrol,314000.0,Manual,Silver
395,17876,FORD,C-MAX,2013,Hatchback,Hybrid,120000.0,Tiptronic,Silver
396,11604,HONDA,FIT,2010,Hatchback,Hybrid,157000.0,Tiptronic,White
397,13799,BMW,750,2005,Sedan,Petrol,240000.0,Tiptronic,Black
398,40769,TOYOTA,RAV 4 s p o r t,2017,Jeep,Petrol,76000.0,Tiptronic,Black
399,7997,LEXUS,RX 400,2008,Jeep,Hybrid,244731.0,Automatic,Black
400,7840,MERCEDES-BENZ,E 250,1995,Sedan,Diesel,410918.0,Manual,White
401,14113,VOLKSWAGEN,Jetta,2011,Sedan,Petrol,156800.0,Automatic,Blue
402,11917,HONDA,FIT,2011,Hatchback,Hybrid,188000.0,Automatic,Blue
403,12777,HYUNDAI,Sonata,2013,Sedan,Petrol,162558.0,Automatic,Black
404,18817,TOYOTA,Prius C,2013,Hatchback,Hybrid,130000.0,Automatic,Red
405,23521,TOYOTA,Camry,2012,Sedan,Hybrid,83000.0,Variator,Silver
406,22580,AUDI,Q5,2010,Jeep,Petrol,150400.0,Tiptronic,Grey
407,392,LEXUS,RX 450,2016,Jeep,Hybrid,27038.0,Automatic,White
408,12544,TOYOTA,Prius,2011,Hatchback,Hybrid,284678.0,Automatic,Silver
409,9722,CHEVROLET,Cruze,2014,Sedan,Petrol,121000.0,Tiptronic,Green
410,3450,HYUNDAI,Sonata,2011,Sedan,Hybrid,224349.0,Automatic,Grey
411,1882,TOYOTA,Prius,2014,Hatchback,Hybrid,263392.0,Automatic,Red
412,15991,FORD,Transit,2007,Microbus,Diesel,280000.0,Manual,White
413,11133,TOYOTA,Camry,2014,Sedan,Hybrid,179381.0,Automatic,Black
414,94,HYUNDAI,Elantra,2017,Jeep,Petrol,284251.0,Automatic,Grey
415,34184,MERCEDES-BENZ,E 350,2012,Sedan,Petrol,133000.0,Automatic,Black
416,21169,CHEVROLET,Cruze,2018,Sedan,Petrol,25304.0,Automatic,Brown
417,7495,CHEVROLET,Captiva,2008,Jeep,Diesel,71486.0,Automatic,Black
418,4861,LEXUS,CT 200h,2011,Hatchback,Hybrid,95590.0,Automatic,White
419,13485,HYUNDAI,Sonata,2015,Sedan,LPG,72369.0,Automatic,Silver
420,81539,LEXUS,GX 460,2016,Jeep,Petrol,155976.0,Automatic,White
421,20005,HYUNDAI,Elantra,2012,Sedan,Petrol,147718.0,Automatic,Silver
422,3000,SUBARU,Outback,2003,Goods wagon,Petrol,1000.0,Tiptronic,Blue
423,11917,TOYOTA,Camry,2007,Sedan,Hybrid,200000.0,Variator,Grey
424,84675,MERCEDES-BENZ,GLC 300,2018,Sedan,Petrol,4500.0,Tiptronic,Black
425,7840,MERCEDES-BENZ,E 200,1998,Sedan,CNG,180003.0,Manual,Black
426,627,LEXUS,CT 200h,2012,Hatchback,Hybrid,192683.0,Automatic,White
427,12570,CHEVROLET,Lacetti,2010,Sedan,Petrol,152293.0,Automatic,Grey
428,17249,LINCOLN,Navigator,2004,Jeep,LPG,464000.0,Automatic,Grey
429,2800,BMW,325,1988,Sedan,Diesel,455680.0,Manual,Blue
430,6899,MERCEDES-BENZ,C 180,1997,Sedan,CNG,0.0,Manual,Black
431,14009,TOYOTA,Aqua,2015,Hatchback,Petrol,137350.0,Automatic,Silver
432,392,LEXUS,GX 470,2011,Sedan,Petrol,202048.0,Automatic,White
433,8311,MERCEDES-BENZ,GLA 250,2016,Jeep,Petrol,109555.0,Automatic,White
434,23521,TOYOTA,Corolla,2014,Sedan,Petrol,40000.0,Automatic,Green
435,25716,FORD,Fusion Titanium,2016,Sedan,Petrol,65000.0,Tiptronic,Silver
436,21730,HYUNDAI,Elantra,2017,Sedan,LPG,32510.0,Automatic,Blue
437,80911,HYUNDAI,H1,2019,Minivan,Diesel,25541.0,Automatic,Black
438,19369,HYUNDAI,Genesis,2011,Coupe,Petrol,153651.0,Automatic,Red
439,12544,SUZUKI,Jimny,2000,Jeep,Petrol,125000.0,Manual,Green
440,25299,HYUNDAI,Tucson,2012,Jeep,Diesel,160000.0,Automatic,Grey
441,7213,CHEVROLET,Cruze,2018,Sedan,Diesel,28515.0,Automatic,Grey
442,6899,CHEVROLET,Aveo,2012,Hatchback,Petrol,94923.0,Automatic,Black
443,8154,BMW,X6,2011,Jeep,Petrol,147677.0,Automatic,Red
444,18817,TOYOTA,Prius,2011,Sedan,Hybrid,160000.0,Tiptronic,Silver
445,61499,HYUNDAI,Tucson,2019,Jeep,Diesel,1217.0,Automatic,Blue
446,17249,TOYOTA,Prius,2010,Sedan,Hybrid,256000.0,Automatic,White
447,9879,TOYOTA,Aqua S,2013,Hatchback,Hybrid,137000.0,Automatic,Silver
448,4000,VAZ,1111,1988,Sedan,Petrol,1000.0,Manual,Green
449,17249,TOYOTA,Prius,2011,Hatchback,Hybrid,141000.0,Automatic,Grey
450,51225,HYUNDAI,Sonata,2017,Sedan,Petrol,58414.0,Automatic,Silver
451,49798,HYUNDAI,Santa FE,2015,Jeep,Diesel,93555.0,Automatic,White
452,17249,HYUNDAI,Elantra,2013,Sedan,Petrol,64800.0,Tiptronic,Black
453,29166,FORD,Escape,2014,Jeep,Petrol,127000.0,Tiptronic,Silver
454,188,MERCEDES-BENZ,GLA 250,2015,Jeep,Petrol,69555.0,Automatic,Red
455,79971,LEXUS,NX 200,2017,Jeep,Petrol,35000.0,Tiptronic,Beige
456,11604,OPEL,Astra,2006,Goods wagon,Diesel,27000.0,Manual,Black
457,15681,GAZ,32214,1977,Limousine,Petrol,11111.0,Manual,Black
458,2500,RENAULT,Laguna,1995,Sedan,Petrol,32000.0,Manual,Blue
459,392,KIA,Optima,2013,Sedan,Hybrid,0.0,Automatic,Black
460,627,HYUNDAI,Elantra,2018,Sedan,Petrol,47294.0,Automatic,Black
461,2274,HONDA,Insight,2014,Hatchback,Hybrid,149970.0,Automatic,Grey
462,19444,VOLKSWAGEN,Jetta,2015,Sedan,Petrol,102400.0,Automatic,Silver
463,43592,MERCEDES-BENZ,GLE 350,2017,Jeep,Petrol,39814.0,Automatic,Black
464,15367,TOYOTA,Prius,2009,Hatchback,Hybrid,174000.0,Variator,Blue
465,4861,TOYOTA,Highlander,2013,Jeep,Petrol,125605.0,Automatic,Black
466,14113,HONDA,Shuttle,2013,Universal,Hybrid,150000.0,Automatic,White
467,13564,CHEVROLET,Orlando,2012,Jeep,Diesel,228570.0,Automatic,Grey
468,17876,FORD,C-MAX,2012,Hatchback,Hybrid,128205.0,Automatic,Silver
469,10349,MERCEDES-BENZ,C 240,2002,Sedan,Petrol,2000.0,Tiptronic,Black
470,15000,SUBARU,Legacy,2008,Sedan,Petrol,138000.0,Tiptronic,Black
471,12544,MERCEDES-BENZ,E 320,2004,Sedan,Petrol,205500.0,Tiptronic,Silver
472,5600,BMW,318,1996,Sedan,Petrol,1000.0,Manual,Grey
473,14583,BMW,X5,2012,Jeep,Diesel,229966.0,Automatic,Black
474,36827,HYUNDAI,H1,2017,Universal,Diesel,137000.0,Automatic,White
475,21639,TOYOTA,Highlander,2011,Sedan,Hybrid,368064.0,Automatic,Grey
476,9,TOYOTA,Prius,2005,Sedan,Hybrid,18000.0,Automatic,White
477,14113,NISSAN,Elgrand,2003,Minivan,LPG,155000.0,Tiptronic,Golden
478,40340,SSANGYONG,Actyon,2016,Jeep,Diesel,59272.0,Automatic,White
479,10976,HONDA,FIT,2012,Hatchback,Petrol,216000.0,Tiptronic,Grey
480,25089,MERCEDES-BENZ,C 300,2012,Sedan,Petrol,86000.0,Tiptronic,White
481,300,TOYOTA,Land Cruiser Prado,2019,Jeep,Petrol,120.0,Automatic,White
482,18688,HYUNDAI,Santa FE,2011,Jeep,Diesel,143166.0,Automatic,Grey
483,69935,LEXUS,GX 470,2015,Jeep,Petrol,273493.0,Automatic,Silver
484,28830,HYUNDAI,Elantra,2015,Sedan,Petrol,68243.0,Automatic,Silver
485,42337,LEXUS,GX 470,2006,Jeep,CNG,180000.0,Automatic,Black
486,23834,FORD,Transit,2012,Microbus,Diesel,141000.0,Manual,White
487,16621,MERCEDES-BENZ,E 350,2011,Sedan,Diesel,119379.0,Automatic,Silver
488,314,MERCEDES-BENZ,E 300,2017,Sedan,Petrol,26802.0,Automatic,Black
489,16000,FORD,C-MAX,2014,Hatchback,Hybrid,272000.0,Automatic,Grey
490,11917,HYUNDAI,Elantra,2013,Sedan,Petrol,31691.0,Automatic,White
491,13485,BMW,328 Xdrive,2011,Sedan,Petrol,120000.0,Tiptronic,Black
492,862,LEXUS,GX 470,2008,Jeep,Petrol,263190.0,Automatic,White
493,15994,TOYOTA,Camry,2014,Sedan,Petrol,1440000.0,Automatic,Silver
494,5175,MERCEDES-BENZ,E 240,1998,Sedan,CNG,0.0,Automatic,Black
495,15367,FORD,Taurus,2014,Sedan,LPG,290000.0,Automatic,Grey
496,15994,HYUNDAI,Veloster,2011,Hatchback,Petrol,73600.0,Manual,Carnelian red
497,11917,CHEVROLET,Orlando,2012,Jeep,Diesel,79749.0,Automatic,Silver
498,18817,TOYOTA,Camry,2018,Sedan,Hybrid,35058.0,Automatic,White
499,1568,CHEVROLET,Equinox,2014,Jeep,Petrol,251514.0,Automatic,Black
500,21953,HYUNDAI,Sonata,2013,Sedan,Hybrid,20000.0,Tiptronic,Black
501,13808,HYUNDAI,Sonata,2016,Sedan,LPG,38206.0,Automatic,White
502,392,MAZDA,CX-7,2011,Jeep,Petrol,183728.0,Automatic,Blue
503,16151,TOYOTA,Prius,2012,Hatchback,Hybrid,110990.0,Automatic,Silver
504,3300,RENAULT,Twingo,2001,Hatchback,Petrol,777.0,Manual,Purple
505,22947,HYUNDAI,Tucson,2010,Jeep,Diesel,171344.0,Automatic,Grey
506,40769,BMW,535 M PAKET,2012,Sedan,Petrol,58450.0,Tiptronic,Grey
507,7840,LEXUS,CT 200h,2013,Hatchback,Hybrid,65989.0,Automatic,Silver
508,9408,MITSUBISHI,Pajero,1993,Jeep,CNG,430000.0,Manual,Blue
509,25089,TOYOTA,Camry,2014,Sedan,Petrol,125000.0,Tiptronic,Grey
510,282,LEXUS,GX 470,2008,Jeep,Petrol,218126.0,Automatic,Black
511,10976,MERCEDES-BENZ,S 500 long,1997,Sedan,Petrol,167000.0,Automatic,Black
512,5488,TOYOTA,Camry,2014,Sedan,Hybrid,109798.0,Automatic,White
513,5000,BMW,318,1997,Coupe,Petrol,545654.0,Manual,Black
514,9722,TOYOTA,Vitz,2012,Hatchback,Petrol,130000.0,Automatic,White
515,16621,HYUNDAI,Genesis,2010,Coupe,Petrol,151977.0,Automatic,Blue
516,13956,LEXUS,RX 450,2015,Jeep,Hybrid,143619.0,Automatic,Black
517,9418,HYUNDAI,Sonata,2015,Sedan,Petrol,676825.0,Automatic,White
518,24415,SSANGYONG,Korando,2012,Jeep,Diesel,135490.0,Automatic,Black
519,3763,BMW,520,1989,Sedan,Petrol,199000.0,Manual,White
520,470,LEXUS,CT 200h,2015,Hatchback,Hybrid,115347.0,Automatic,Grey
521,10036,BMW,525,2000,Sedan,Petrol,320000.0,Tiptronic,Black
522,1725,HYUNDAI,Elantra,2014,Sedan,Petrol,107155.0,Automatic,Black
523,549,HYUNDAI,Elantra,2014,Sedan,Petrol,140082.0,Automatic,Black
524,314,TOYOTA,Camry,2012,Sedan,Hybrid,249422.0,Automatic,Black
525,5645,OPEL,Vectra,1997,Universal,Petrol,200000.0,Manual,White
526,10976,TOYOTA,Corolla,2014,Sedan,Hybrid,100000.0,Variator,Silver
527,4547,MERCEDES-BENZ,ML 350,2008,Jeep,Diesel,213998.0,Automatic,Silver
528,21285,TOYOTA,Aqua,2013,Hatchback,Petrol,52500.0,Automatic,Blue
529,29793,MERCEDES-BENZ,E 350,2014,Sedan,Diesel,219030.0,Automatic,Black
530,706,LEXUS,GX 460,2015,Jeep,Petrol,102907.0,Automatic,Black
531,862,FORD,Fusion,2014,Sedan,Hybrid,186048.0,Automatic,Black
532,314,MERCEDES-BENZ,E 350,2014,Sedan,Diesel,149486.0,Automatic,Silver
533,19130,AUDI,A4 premium,2010,Sedan,Petrol,168000.0,Automatic,Silver
534,1900,FORD,Galaxy,2001,Minivan,Petrol,11111.0,Automatic,Blue
535,35570,HYUNDAI,Tucson,2017,Jeep,Diesel,97880.0,Automatic,White
536,8781,TOYOTA,Prius C,2012,Hatchback,Hybrid,175000.0,Automatic,Black
537,12544,SUZUKI,Kizashi,2010,Sedan,Petrol,263157.0,Tiptronic,Black
538,24148,HYUNDAI,Tucson,2014,Jeep,Petrol,128000.0,Tiptronic,Red
539,706,TOYOTA,Prius,2013,Hatchback,Hybrid,105328.0,Automatic,White
540,22580,TOYOTA,Prius,2014,Sedan,Hybrid,160000.0,Automatic,Black
541,4861,TOYOTA,Camry,2013,Sedan,Hybrid,136861.0,Automatic,Blue
542,12858,TOYOTA,Prius,2008,Sedan,Hybrid,210452.0,Variator,Silver
543,8154,HONDA,FIT,2011,Sedan,Petrol,185000.0,Automatic,Black
544,1800,VOLKSWAGEN,Golf 4,1998,Hatchback,Petrol,30000.0,Automatic,Red
545,4861,FORD,Fusion,2014,Sedan,Hybrid,137328.0,Automatic,Silver
546,36065,BMW,X5,2011,Jeep,Petrol,129600.0,Tiptronic,Black
547,282,FORD,Escape,2008,Jeep,Hybrid,220474.0,Automatic,Grey
548,17876,TOYOTA,CHR,2019,Jeep,Petrol,19968.0,Automatic,White
549,18189,BMW,328,2014,Sedan,Diesel,250491.0,Automatic,White
550,24775,FORD,Fusion,2013,Sedan,Petrol,46000.0,Tiptronic,White
551,15257,HYUNDAI,Sonata,2011,Sedan,Petrol,163374.0,Automatic,Grey
552,16900,HONDA,Element,2009,Universal,Petrol,120000.0,Automatic,Black
553,14740,CITROEN,C1,2011,Hatchback,Petrol,233700.0,Manual,White
554,10976,NISSAN,X-Trail,2004,Jeep,Petrol,121856.0,Automatic,Beige
555,22825,CHEVROLET,Orlando,2012,Jeep,Diesel,137433.0,Automatic,White
556,12544,KIA,RIO,2013,Sedan,Petrol,137000.0,Automatic,Black
557,16935,LEXUS,CT 200h,2015,Hatchback,Hybrid,94949.0,Automatic,White
558,20385,FORD,Mustang,2013,Coupe,Petrol,111111.0,Manual,Black
559,10976,LAND ROVER,Discovery,1995,Jeep,Diesel,200000.0,Manual,Blue
560,38213,HONDA,Civic,2018,Sedan,Petrol,0.0,Automatic,White
561,44134,SSANGYONG,Actyon,2016,Jeep,Diesel,48910.0,Automatic,White
562,8467,MERCEDES-BENZ,C 240,2001,Sedan,Petrol,0.0,Tiptronic,Silver
563,392,TOYOTA,Camry,2013,Jeep,Hybrid,493571.0,Automatic,Black
564,4391,VOLKSWAGEN,Vento,1994,Sedan,Diesel,85000.0,Manual,Black
565,7213,MERCEDES-BENZ,C 200 2.0,2001,Coupe,Petrol,183000.0,Tiptronic,Black
566,9565,HONDA,Civic,2017,Sedan,Petrol,58282.0,Automatic,White
567,348,VOLKSWAGEN,Jetta,1999,Sedan,CNG,284000.0,Manual,White
568,12544,VOLKSWAGEN,Jetta,2010,Sedan,Petrol,110000.0,Tiptronic,Silver
569,24148,BMW,X5,2007,Jeep,Petrol,210000.0,Tiptronic,Black
570,6272,OPEL,Astra,2004,Universal,Petrol,171000.0,Manual,White
571,100,HYUNDAI,Sonata,2013,Sedan,Petrol,77000.0,Tiptronic,White
572,18817,BMW,530,2005,Sedan,Petrol,170000.0,Tiptronic,Blue
573,119172,BMW,M6,2014,Coupe,Petrol,33500.0,Tiptronic,White
574,10663,HONDA,FIT,2011,Sedan,Hybrid,127000.0,Variator,Black
575,44247,HYUNDAI,Santa FE,2015,Jeep,Diesel,153958.0,Automatic,White
576,9408,BMW,325,2004,Coupe,Petrol,346080.0,Tiptronic,Black
577,19444,VOLKSWAGEN,Jetta,2016,Sedan,Petrol,36000.0,Tiptronic,Grey
578,11917,TOYOTA,Prius,2008,Sedan,Hybrid,200000.0,Automatic,Grey
579,75266,MERCEDES-BENZ,ML 550 4.7,2012,Jeep,Petrol,167000.0,Tiptronic,Black
580,54157,HONDA,Civic,2015,Sedan,Petrol,78006.0,Automatic,Orange
581,49889,HYUNDAI,Tucson,2016,Jeep,Diesel,71867.0,Automatic,Black
582,9408,TOYOTA,Prius,2007,Hatchback,Hybrid,113000.0,Automatic,Sky blue
583,23834,TOYOTA,Corolla IM,2016,Hatchback,Petrol,102500.0,Automatic,White
584,22894,TOYOTA,Camry,2013,Sedan,Petrol,101000.0,Tiptronic,Black
585,10976,MERCEDES-BENZ,CLK 240,2004,Coupe,Petrol,89000.0,Tiptronic,Silver
586,5604,DAEWOO,Lacetti,2009,Sedan,Petrol,44521.0,Automatic,Silver
587,17876,FORD,Fiesta,2013,Sedan,Petrol,160000.0,Tiptronic,Black
588,18189,HYUNDAI,Elantra,2012,Sedan,Petrol,136000.0,Tiptronic,Black
589,70,FORD,Transit,2007,Goods wagon,Diesel,350000.0,Manual,White
590,10976,HONDA,FIT,2014,Hatchback,Hybrid,121000.0,Variator,Silver
591,27911,MINI,Cooper,2013,Coupe,Petrol,56000.0,Manual,Silver
592,6429,OPEL,Combo,2003,Goods wagon,Diesel,171339.0,Manual,White
593,470,HYUNDAI,Sonata,2012,Jeep,Hybrid,123862.0,Automatic,White
594,40769,TOYOTA,RAV 4,2016,Jeep,Petrol,99200.0,Tiptronic,Black
595,7840,BMW,520,2003,Sedan,CNG,260000.0,Tiptronic,Silver
596,25089,DODGE,Challenger,2012,Coupe,Petrol,112000.0,Tiptronic,Grey
597,10976,MERCEDES-BENZ,E 200,1993,Sedan,CNG,0.0,Manual,Black
598,7213,MERCEDES-BENZ,C 220,1995,Sedan,Petrol,444000.0,Automatic,Black
599,22894,BMW,328,2010,Coupe,Petrol,157000.0,Tiptronic,Black
600,7840,MERCEDES-BENZ,C 180,2000,Sedan,Petrol,136000.0,Tiptronic,Blue
601,784,LEXUS,GX 460,2015,Sedan,Petrol,129931.0,Automatic,Black
602,12231,HYUNDAI,Sonata,2015,Sedan,LPG,348486.0,Automatic,Silver
603,11917,LEXUS,RX 300,2002,Jeep,Petrol,201000.0,Automatic,Silver
604,51746,TOYOTA,RAV 4,2017,Jeep,Petrol,34454.0,Automatic,Carnelian red
605,17035,HYUNDAI,Sonata,2011,Sedan,Petrol,200867.0,Automatic,Black
606,3100,AUDI,A4,2002,Sedan,Petrol,11111.0,Automatic,Blue
607,188,TOYOTA,Prius,2014,Hatchback,Hybrid,140414.0,Automatic,White
608,27654,HYUNDAI,Elantra,2015,Sedan,Petrol,87534.0,Automatic,Grey
609,17719,KIA,Optima,2013,Sedan,Petrol,91000.0,Automatic,White
610,94,MERCEDES-BENZ,ML 350,2012,Jeep,Diesel,224118.0,Automatic,White
611,14081,HYUNDAI,H1,2010,Minivan,Diesel,124850.0,Automatic,White
612,706,AUDI,A4,2014,Sedan,Petrol,162032.0,Automatic,Black
613,282,TOYOTA,Prius,2010,Hatchback,Hybrid,265315.0,Automatic,White
614,2666,HYUNDAI,Sonata,2015,Sedan,Petrol,234618.0,Automatic,Red
615,23994,CHEVROLET,Orlando,2016,Jeep,Diesel,125774.0,Automatic,White
616,13172,BMW,320,2003,Sedan,Petrol,190000.0,Tiptronic,White
617,14740,TOYOTA,Prius,2011,Hatchback,Hybrid,161000.0,Variator,Blue
618,59586,TOYOTA,RAV 4,2017,Jeep,Petrol,32000.0,Automatic,White
619,18817,TOYOTA,Prius,2016,Sedan,Hybrid,80000.0,Tiptronic,Grey
620,11563,HYUNDAI,Elantra,2010,Sedan,Petrol,130814.0,Automatic,Silver
621,45376,HYUNDAI,Santa FE,2016,Jeep,Diesel,109446.0,Automatic,White
622,15681,TOYOTA,RAV 4,2002,Jeep,Petrol,140000.0,Manual,Silver
623,33707,HYUNDAI,Tucson,2017,Jeep,Diesel,143544.0,Automatic,White
624,12544,FORD,Transit,1999,Microbus,Diesel,0.0,Manual,White
625,11604,HYUNDAI,Sonata,2014,Sedan,LPG,418369.0,Automatic,Silver
626,6800,BMW,525,2000,Sedan,CNG,157000.0,Manual,Blue
627,17876,HYUNDAI,Elantra,2013,Sedan,Petrol,84800.0,Tiptronic,Silver
628,188,TOYOTA,Prius,2014,Jeep,Hybrid,187334.0,Automatic,White
629,18189,MERCEDES-BENZ,E 350,2006,Sedan,Petrol,220000.0,Tiptronic,Silver
630,28225,LEXUS,RX 400 HYBRID,2008,Jeep,Hybrid,119000.0,Automatic,Blue
631,2509,TOYOTA,Corolla verso,2007,Minivan,Diesel,112000.0,Manual,Black
632,44247,HYUNDAI,H1,2016,Universal,Diesel,51831.0,Automatic,Grey
633,71503,TOYOTA,Camry,2019,Sedan,Hybrid,3000.0,Tiptronic,Grey
634,7213,MITSUBISHI,Pajero IO,1998,Jeep,Petrol,200000.0,Automatic,Silver
635,4077,LEXUS,GX 460,2012,Jeep,Petrol,150909.0,Automatic,Black
636,6586,MERCEDES-BENZ,E 200,1999,Sedan,Petrol,318406.0,Manual,Blue
637,15681,BMW,528 i,2008,Sedan,Petrol,190000.0,Tiptronic,Black
638,3763,TOYOTA,Tacoma,2017,Sedan,Petrol,174827.0,Automatic,Silver
639,157,BMW,X5,2011,Sedan,Petrol,139363.0,Automatic,Black
